09010500
09011000
09016500
09019000
09019500
09021000
09022000
09024000
09025000
09025300
09025400
09026500
09032000
09032100
09033300
09034250
09034500
09034900
09035500
09035700
09035800
09035900
09036000
09037500
09038500
09039000
09040000
09041000
09041090
09041400
09046490
09046600
09047500
09047700
09050100
09050700
09051050
09052000
09052400
09052800
09053500
09054000
09055300
09057500
09058000
09058500
09058610
09058700
09058800
09059500
09060500
09063000
09063200
09063400
09063900
09064000
09064500
09064600
09065100
09065500
09066000
09066100
09066150
09066200
09066300
09066325
09066400
09066510
09067000
09067020
09067200
09068000
09070000
09070500
09071300
09072550
09073005
09073300
09073400
09074000
09074800
09075700
09078000
09078500
09078600
09080400
09081000
09081600
09083800
09085000
09085100
09089500
09092500
09093000
09093700
09095500
09096500
09097500
09097900
09105000
09106150
09107000
09109000
09110000
09112200
09112500
09113980
09114500
09115500
09118450
09119000
09124500
09125000
09126000
09128000
09128500
09132500
09132940
09132960
09132985
09132995
09134000
09134100
09135900
09135950
09136200
09143000
09143500
09144200
09144250
09146020
09146200
09147000
09147025
09147500
09149500
09152000
09152500
09153290
09163500
09165000
09166500
09166950
09168100
09168730
09169500
09171100
09172500
09173000
09174600
09175500
09177000
09180000
09182000
09182400
09183000
09183500
09183600
09184000
09185500
09186500
09188500
09189500
09193000
09196500
09197000
09198500
09199500
09201000
09202000
09203000
09204000
09205000
09205500
09208000
09209400
09210500
09211200
09212500
09213500
09214000
09214500
09216000
09216050
09217000
09217900
09218500
09220000
09220500
09222000
09223000
09223385
09223500
09224700
09226000
09226500
09228500
09229500
09230300
09234500
09235600
09235800
09236000
09237450
09237500
09238900
09239500
09240020
09241000
09242500
09243700
09243800
09243900
09244410
09244490
09245000
09246200
09246500
09247600
09250000
09251000
09253000
09255000
09256000
09257000
09258000
09258980
09260000
09260050
09261700
09262000
09266500
09268000
09268500
09268900
09270500
09271500
09275000
09275500
09276000
09277500
09277800
09278000
09278500
09279000
09279100
09279150
09279500
09280400
09285000
09285900
09287000
09287500
09288000
09288150
09288180
09288900
09289500
09291000
09292000
09292500
09295000
09295100
09296800
09297000
09298000
09299500
09301500
09302000
09302450
09303000
09303300
09303500
09304000
09304115
09304200
09304500
09304800
09306007
09306200
09306222
09306224
09306242
09306255
09306290
09306500
09307500
09308500
09310000
09310500
09310700
09311500
09312600
09312700
09312800
09313000
09314500
09315500
09318000
09324500
09326500
09328000
09328500
09329050
09330000
09330230
09330500
09333500
09334000
09334500
09337000
09337500
09338000
09339900
09340000
09342500
09343000
09343300
09344000
09344400
09345200
09346000
09346050
09346400
09349500
09349800
09352900
09353500
09353800
09354500
09355000
09355500
09357500
09358000
09358550
09359010
09359020
09359500
09361000
09361500
09362520
09363100
09363200
09363500
09364010
09364500
09365000
09365500
09366500
09367000
09367500
09368000
09370600
09371000
09371010
09371492
09371520
09372000
09372400
09378170
09378630
09378700
09379200
09381800
09382000
09383400
09383430
09383500
09383570
09384000
09385500
09385700
09386030
09386250
09386300
09386500
09386900
09386950
09388000
09390500
09392000
09393500
09394500
09396100
09397000
09397300
09397500
09398000
09398500
09399000
09399400
09400350
09400562
09400568
09401110
09401260
09403000
09403600
09404110
09404115
09404208
09404222
09404343
09404450
09404900
09405500
09406000
09406100
09406300
09408000
09408135
09408150
09408195
09408400
09409100
09409880
09410000
09410100
09413000
09413200
09413500
09413700
09413900
09414900
09415000
09415250
09415460
09415515
09416000
09417500
09418200
09418300
09418500
09419000
09419507
09419610
094196783
09419696
09419700
09419753
09419800
09423350
09424447
09424450
09424900
09426000
09426620
09430500
09430600
09431500
09432000
09439000
09442000
09442680
09442692
09443000
09444000
09444200
09444500
09447000
09447800
09448500
09457000
09460150
09466500
09468500
09469500
09470000
09470700
09470750
09470800
09471310
09471380
09471400
09473000
09478500
09480000
09481500
09483000
09484000
09484500
09484550
09484580
09484600
09485000
09485450
09485700
09485850
09486055
09486350
09486590
09486800
09487000
09488500
09489100
09489200
09489500
09489700
09490500
09491000
09492400
09494000
09496000
09496500
09497500
09497700
09497800
09497980
09498400
09498500
094985005
09498501
09498502
09498503
09499000
09502000
09502800
09502960
09503000
09503300
09503700
09504000
09504420
09504500
09505200
09505250
09505300
09505350
09505400
09505800
09506000
09507980
09508300
09508500
09510000
09510100
09510200
09511300
09512100
09512165
09512200
09512280
09512400
09512406
09512450
09512500
09512800
09513780
09513800
09513835
09513860
09515500
09516500
09517000
09517490
09535100
09537200
09537500
385106106571000
392547106023400
394220106431500
